task_id,trajectory_path,stop_reason,reason
681,experiments/exp3/self_generated/data/681.json,crash,pipeline_anomaly
682,experiments/exp3/self_generated/data/682.json,crash,pipeline_anomaly
683,experiments/exp3/self_generated/data/683.json,crash,pipeline_anomaly
684,experiments/exp3/self_generated/data/684.json,crash,pipeline_anomaly
685,experiments/exp3/self_generated/data/685.json,crash,pipeline_anomaly
686,experiments/exp3/self_generated/data/686.json,crash,pipeline_anomaly
687,experiments/exp3/self_generated/data/687.json,crash,pipeline_anomaly
688,experiments/exp3/self_generated/data/688.json,crash,pipeline_anomaly
689,experiments/exp3/self_generated/data/689.json,crash,pipeline_anomaly
69,experiments/exp3/self_generated/data/69.json,crash,pipeline_anomaly
690,experiments/exp3/self_generated/data/690.json,crash,pipeline_anomaly
691,experiments/exp3/self_generated/data/691.json,crash,pipeline_anomaly
693,experiments/exp3/self_generated/data/693.json,crash,pipeline_anomaly
694,experiments/exp3/self_generated/data/694.json,crash,pipeline_anomaly
695,experiments/exp3/self_generated/data/695.json,crash,pipeline_anomaly
696,experiments/exp3/self_generated/data/696.json,crash,pipeline_anomaly
697,experiments/exp3/self_generated/data/697.json,crash,pipeline_anomaly
698,experiments/exp3/self_generated/data/698.json,crash,pipeline_anomaly
699,experiments/exp3/self_generated/data/699.json,crash,pipeline_anomaly
700,experiments/exp3/self_generated/data/700.json,crash,pipeline_anomaly
701,experiments/exp3/self_generated/data/701.json,crash,pipeline_anomaly
702,experiments/exp3/self_generated/data/702.json,crash,pipeline_anomaly
703,experiments/exp3/self_generated/data/703.json,crash,pipeline_anomaly
704,experiments/exp3/self_generated/data/704.json,crash,pipeline_anomaly
705,experiments/exp3/self_generated/data/705.json,crash,pipeline_anomaly
707,experiments/exp3/self_generated/data/707.json,crash,pipeline_anomaly
708,experiments/exp3/self_generated/data/708.json,crash,pipeline_anomaly
709,experiments/exp3/self_generated/data/709.json,crash,pipeline_anomaly
710,experiments/exp3/self_generated/data/710.json,crash,pipeline_anomaly
711,experiments/exp3/self_generated/data/711.json,crash,pipeline_anomaly
713,experiments/exp3/self_generated/data/713.json,crash,pipeline_anomaly
715,experiments/exp3/self_generated/data/715.json,crash,pipeline_anomaly
716,experiments/exp3/self_generated/data/716.json,crash,pipeline_anomaly
